Date,Product_ID,Product_Category,Region,Units_Sold,Revenue,Marketing_Spend,Holiday_Indicator,Temperature,Fuel_Price,Consumer_Confidence,Season,Forecast_Demand
8264,168,3,2,374.0,69910.318437378,2588.5880012360794,0,22.319236363383634,1.4926462390024606,109.26554510843744,2,324.03
8265,109,1,3,367.0,55185.37269119984,6012.612922796974,0,39.29157115665396,1.8132988720759529,104.13687447337335,2,386.38
8266,109,1,1,380.0,27432.09551349309,8128.740504913951,0,34.90925114190813,0.8121659896378653,73.91032282089371,2,423.81
8267,190,0,1,356.0,21349.131772628523,1342.2440077957622,0,10.483656479321937,1.023769659805677,86.50381230138238,2,282.87
8268,159,0,1,369.0,73512.7623104957,4906.2641378934095,0,36.099406002970426,1.2246858299003796,83.87794201352408,2,343.71
8269,150,4,0,403.0,64070.04579561975,1383.8222334650914,0,16.38598521625596,1.155360611412183,103.82061013624576,2,321.18
8270,120,0,1,382.0,24806.72296250868,3195.621437931314,0,24.58794788287093,1.9360765281308376,88.52318146574672,2,337.03
8271,107,4,1,398.0,12791.76325141895,1829.0319364083584,0,25.183640438132496,1.273604763031657,81.61041729425648,2,310.06
8272,164,2,0,409.0,59486.9960650875,9645.20454002574,0,11.791636064660914,1.9665353397786585,108.84449755770716,2,485.04
8273,191,2,1,376.0,28028.15379697365,2519.4578750231967,0,13.769969392663386,1.5812179024090942,104.99438329483608,2,331.2
8274,177,0,1,383.0,22918.54622255484,2350.934941026268,0,22.691422042762014,1.8026612873122208,82.1290326335588,2,323.78
8275,184,2,2,372.0,56651.40931839955,9748.494698238632,0,29.278626296660445,1.272626399306566,85.15924485171816,2,462.19
8276,129,3,1,362.0,51500.66778415729,5643.705612727661,0,17.93250932021021,1.0280916168020915,113.59129109187585,2,388.3
8277,184,3,0,359.0,38288.887043003546,7821.865282640927,0,25.79202897816058,0.8605491785612858,103.96071149336854,2,423.45
8278,148,3,2,394.0,74733.15875207486,3945.831860525816,0,21.374061357860672,1.5876861268586535,101.3989550295904,2,366.17
8279,108,2,1,381.0,54229.599144222746,5795.7463534137,1,28.910905172574,1.9661594596865173,102.70221857571062,0,422.67
8280,116,3,0,414.0,74857.62565739563,1061.6834086995082,0,22.7331190388762,0.9419085036932,66.13816655580621,0,318.92
8281,168,4,3,396.0,21502.61373068797,4679.366242396744,0,35.54899299765032,1.726105061306792,93.81009081163246,0,393.02
8282,157,1,1,362.0,26569.44750087071,5995.808077995585,0,39.51232205648695,1.237535003941074,77.4600652929589,0,365.01
8283,156,0,3,393.0,15253.754257494336,5629.691471492113,0,37.39155497571971,1.992155548421184,65.08997140383869,0,359.83
8284,161,4,2,370.0,27685.02785827756,4652.377184950803,0,15.058127062654773,1.8440435089485363,103.86402397521005,0,372.28
8285,194,3,0,400.0,77968.03970285939,8091.16897370002,0,23.715330358712983,1.0769204353531197,78.26012237631369,0,441.17
8286,151,1,2,365.0,70559.65536826415,5514.767439883372,0,23.76453161973656,1.7189078255889076,78.60350226281734,0,368.0
8287,160,0,3,354.0,55531.81851198914,6725.084712813456,0,35.213991752429024,1.681075835648301,98.39132613527616,0,399.91
8288,139,4,3,359.0,40850.1387410347,2661.5901847062414,0,20.71567971458889,1.716096383590205,99.9757906374113,0,316.18
8289,137,0,3,360.0,57794.53096173747,8753.500867700115,0,26.48805608146448,0.8993875409500193,88.4438798323591,0,419.1
8290,142,2,0,358.0,42826.69913621211,4265.525637006683,0,28.27837009699298,1.7712997121164105,93.38805495866748,0,335.39
8291,162,3,3,363.0,7489.24569523211,5338.932699938163,0,13.345623567916132,1.1137190817526932,110.933235870766,0,369.24
8292,118,4,3,391.0,43118.88306415166,4169.753018421818,0,26.73883391782914,1.508507202120861,66.42481607487272,0,357.87
8293,199,4,0,410.0,52400.55031561568,9027.164584064389,0,17.405244650638963,0.9384835543286392,63.92102915838117,0,477.36
8294,149,1,3,347.0,23538.642409637643,9106.661322660097,0,16.198506410243876,1.4697496411702766,99.37469173027262,0,435.32
8295,132,1,1,399.0,22580.54378383613,3018.5591014921874,0,17.50946740456814,1.8877014338015048,96.22865038977926,0,373.9
8296,112,1,3,364.0,25219.97189166627,7774.431001861002,0,12.980559960026826,1.0126102415146458,71.15540550636302,0,390.5
8297,177,0,0,381.0,50388.39106193524,1925.951911373793,0,12.091907518658612,1.826050499709788,91.31392802860525,0,307.7
8298,196,3,3,341.0,15785.415374744212,1268.6531797701846,0,29.40599108201632,1.322534503003336,104.74007141429962,0,284.18
8299,161,0,0,384.0,57469.092187895,8529.257021501908,0,38.2293659166244,1.1867970280694156,103.90235293091597,0,427.42
8300,192,3,3,334.0,32091.21023621196,2180.603309679505,0,30.639988634321924,0.8685175705344184,95.7433833719304,0,307.1
8301,142,4,1,380.0,31768.993569644263,2393.0444607489253,0,19.355668258382188,1.4342124074562927,67.82684281726269,0,302.85
8302,148,0,0,379.0,62649.31871843367,6459.2943336460285,0,20.05139784899184,1.0399258523274737,78.2404282172813,0,396.04
8303,135,0,0,377.0,41881.45210676269,8350.91664889576,0,26.24167609672396,1.9281204192595869,84.3469311881123,0,439.87
8304,109,0,0,359.0,31632.24426415778,2706.40828036938,0,35.989056289350174,1.0857707398080036,107.29517532601828,0,307.27
8305,194,2,0,385.0,68556.12178834989,2027.730112410696,1,16.073936510457468,1.5041427250517103,92.62856671397958,0,362.19
8306,105,3,3,382.0,32960.98223003595,1695.9011095076771,0,24.0553408538209,1.4702444593483794,103.9919969127765,0,316.45
8307,156,3,3,370.0,64609.41884402848,1223.6177042690788,0,24.96840167328531,1.2041866236315244,115.41057279499924,0,300.77
8308,100,0,1,387.0,42862.481334901815,2048.312348722648,0,37.93670866627329,1.8224772391519444,97.4353910286402,0,310.77
8309,170,2,1,372.0,21368.155245587284,9484.227186118002,0,26.08458634473273,1.019892938262084,74.22882480114225,0,452.05
8310,157,0,3,385.0,50168.3004360981,1857.5426132601567,0,33.425760198043164,1.780470706836094,68.37485139203505,0,286.58
8311,190,3,2,372.0,26545.263319036607,6378.030766676086,0,12.634035396977518,1.048974830779013,60.03256213491,0,382.17
8312,120,4,0,379.0,17618.923117060032,9288.697500244269,0,19.807708382780447,0.8469183469987502,70.53769924675231,0,462.41
8313,191,2,3,386.0,13732.06072471772,6650.381266985548,0,28.342703598342133,1.9326217695658576,76.15268899643415,0,414.34
8314,179,2,1,367.0,23306.526002779017,1294.7117907101283,0,30.329137957600253,1.564758089668279,76.1867663395029,0,278.63
8315,155,0,0,350.0,53402.94244613805,6367.724264943661,0,36.556364520763054,1.556574694923442,100.0249160543196,0,384.58
8316,186,4,1,381.0,65089.98667052843,9127.587761565184,0,27.712712344677385,1.1180543310214976,69.01435661293495,0,451.07
8317,119,3,2,399.0,69868.7911584216,3903.031315721139,0,18.68737631854425,0.9670043394859524,86.12741429225984,0,372.34
8318,153,1,0,382.0,26215.395300295724,3822.6513661376,0,26.172857160901728,1.6472728450206984,60.2944816840445,0,351.13
8319,124,3,2,382.0,53088.49886932171,3239.772298307264,0,31.34590027874529,1.4224869591407017,75.66969388091825,0,348.13
8320,127,3,2,376.0,23110.36277504243,5549.90128251652,0,33.53035617153377,1.1814910216623753,62.46327253448894,0,358.5
8321,104,4,2,391.0,51649.99758108475,3141.4856149841103,0,38.33752812068023,1.1801451196091708,102.57358279888123,0,356.25
8322,120,2,3,373.0,67027.34607281952,7514.098942591267,1,15.72257927995131,1.86710827734002,81.2583846450535,0,420.88
8323,117,3,1,368.0,10068.79753556187,6803.755726776509,0,29.82835482222268,1.867601513600731,88.80578425186972,0,396.65
8324,146,2,0,400.0,78936.24807622924,4606.962538326317,1,16.009262665809498,1.1295522930464423,105.68718874266044,0,393.24
8325,169,4,3,367.0,61977.42518490488,7502.995520148442,0,19.53616986965405,1.7529829692042331,111.77538251226672,0,414.62
8326,156,4,1,396.0,62211.27564941483,1886.4667579574384,0,14.282934970943458,1.0720178607808877,91.0004101353383,0,323.25
8327,192,0,3,401.0,57922.57366811708,7745.755630456896,0,33.18981231717662,1.7695500070846513,98.9862956031332,0,438.09
8328,118,1,1,390.0,61873.22700175427,6426.173634253321,0,37.41998561433749,0.9515402432928048,104.1589612921637,0,417.47
8329,196,4,0,355.0,70654.64325099089,6670.745881179742,0,10.89786406753339,1.7097860182289573,77.11883381077638,0,372.89
8330,164,4,0,380.0,60281.08472249778,1581.9733020023602,0,34.405241044937256,1.4668205016366025,102.43566866793618,0,315.7
8331,102,2,0,376.0,31316.34110635237,6563.2151055545,0,17.25266149341393,0.9411435259825216,99.22076454681186,0,402.17
8332,141,4,0,371.0,48417.70133889935,5447.098214429433,0,24.60907628304308,1.5389040667996854,86.58386433148746,0,371.92
8333,120,3,1,384.0,30968.11887696785,5372.762520852494,0,32.44657539044526,1.030890260946292,80.44555731756542,0,365.07
8334,198,0,3,397.0,77260.8765751217,3896.68059812048,0,25.205629661031416,1.032943684658903,118.41956340319652,0,385.53
8335,139,0,0,373.0,67895.38166191752,1068.5249500624152,1,16.937496967095754,1.336817423029851,119.17911672452831,0,326.16
8336,166,3,0,379.0,46303.05191751416,4803.736600415427,0,37.18497102760051,1.9571390081928723,101.70638301693351,0,379.73
8337,124,4,0,378.0,60717.86625573428,4608.246018031647,0,27.80747928772684,1.870677088218614,83.04969852923891,0,347.72
8338,154,1,2,407.0,74783.66544211142,4805.24866586773,1,37.937667496154,1.791778495428274,105.09213558315888,0,419.61
8339,183,4,0,379.0,24198.40998665048,6507.9460592203895,0,35.39924013808676,1.821365806533377,100.75436543137906,0,408.35
8340,151,0,0,360.0,44750.42432898654,3699.1559283413726,0,36.29762927663808,1.396746456339225,92.69913585975635,0,331.37
8341,143,1,1,354.0,37774.96386277238,3424.451043108113,0,20.851382049719195,1.2496667952390157,67.91021279078745,0,328.61
8342,197,2,2,393.0,62442.37244158967,5480.031515259522,0,39.619453917095086,1.86078447225428,116.79616955833606,0,407.89
8343,184,2,1,371.0,32735.13077467308,6330.859083867159,0,35.57183391078646,0.8970462410175658,73.96598970725947,0,390.73
8344,155,4,3,400.0,59046.5340589898,6105.955839910309,0,20.12820974557623,1.995313858850124,83.59551940903755,0,384.27
8345,154,4,2,361.0,33406.490923982725,8934.775607184281,0,36.89246072364252,1.463570587767232,80.54499288942814,0,446.38
8346,186,1,1,377.0,15077.540314776055,7922.296525103386,0,32.65878490963874,1.448553426240066,69.22531642133701,0,423.73
8347,169,1,1,362.0,14220.03248359795,1469.7090673750863,0,31.754110772615032,1.1503363434843563,61.470592645460535,0,289.71
8348,176,4,3,398.0,16489.195090990343,6071.278736332891,0,10.186774913796595,1.0044327053911042,115.78810891521393,0,412.19
8349,186,0,3,403.0,10418.991800119014,4760.327885408891,0,10.677037530505643,1.6163523527002668,104.36833947529917,0,382.06
8350,172,2,0,398.0,46142.19801319275,4249.461640756218,0,30.843776016090512,1.2340542331172537,61.2428335150309,0,370.56
8351,180,1,0,370.0,52148.71862011675,9621.063155119724,0,18.360506346753365,1.1629337064945169,101.26601820347771,0,474.64
8352,165,0,2,377.0,16139.789347891294,5111.162042752472,0,11.755550415013229,0.994810809648024,67.78228366928377,0,348.03
8353,118,4,2,398.0,51793.50713587627,7474.914054719537,0,18.578531823133304,1.4421552571755825,103.43946990981206,0,440.18
8354,182,3,3,360.0,45933.55707111269,9703.782729611412,0,35.137284233064726,1.505965155183388,90.3107712792556,0,465.46
8355,106,1,2,389.0,18079.525478808304,2359.0012231216992,0,24.118353914840093,1.331680049931483,118.6713356414486,0,341.69
8356,162,3,0,425.0,39412.31889703664,1491.546359340576,0,28.467377760168585,0.8144409006860499,85.94128656624308,0,322.3
8357,141,0,3,392.0,61122.37568144063,3822.582065023205,0,34.015162428136094,1.3900079013208,104.9368015854066,0,357.43
8358,141,2,1,367.0,8446.90304796588,1399.9983881257476,0,19.70123415653388,1.12635652803747,62.47860875764432,0,280.08
8359,158,0,3,385.0,17883.4883541583,2050.8815012813766,0,10.334377246624468,0.9663705368297224,116.1333264502357,0,340.3
8360,119,2,2,385.0,76710.9063407048,9925.388402687551,1,19.69963257432866,1.4930847453149831,93.74759226213438,0,486.43
8361,172,0,0,441.0,67048.79393569235,9641.610142909896,0,38.70035169642456,1.605481218309714,78.85308614929016,0,475.52
8362,116,1,0,433.0,44834.3139623488,7221.633930630068,0,24.468549571661185,1.4225228012434117,67.61357480140111,0,433.98
8363,126,1,1,415.0,55346.1654832444,7776.882996438752,0,27.09422811333861,1.5371533479732638,98.44914714620936,0,458.26
8364,146,3,1,394.0,67893.99123484381,2264.4286987872297,0,32.8128807940321,1.5278677550727628,104.7776034506024,0,340.8
8365,101,0,3,426.0,73107.91562025287,6357.120183589078,0,13.448001357398644,0.94908820330238,65.12004749869617,0,405.16
8366,162,0,0,380.0,29809.578185546565,2389.714699673464,0,32.01807900492207,1.0589709287806692,69.87961690715748,0,313.43
8367,161,3,1,425.0,46083.79382470964,4405.475404919822,0,18.93263339342217,0.8113829986183607,83.12561016858899,0,378.29
8368,199,4,1,423.0,57041.515047406734,4108.105228508317,0,21.64484486812384,1.978283690181946,111.10544296600013,0,398.87
8369,118,0,3,402.0,13242.46087899675,6525.644150695654,0,18.08469592429976,1.0534711008407611,118.97586446469828,0,429.88
8370,116,0,3,429.0,81614.4134049539,1717.237978985439,0,14.60636638380538,1.7776453011728022,104.70163561635088,3,352.48
8371,168,0,0,398.0,38961.6243904524,1931.1586292953225,0,20.84384121428388,1.737481605690717,60.334743828309776,3,308.26
8372,138,4,2,382.0,33140.49362225505,6489.387317908312,0,12.83916846225981,1.6460138169493976,114.20745281157896,3,421.09
8373,181,1,2,428.0,78443.01184609458,6725.058912456638,0,35.343341796908625,1.3396978070230374,61.59324072861452,3,417.67
8374,170,3,0,407.0,16805.679887652448,4058.941827188448,0,19.1783905525476,1.500639237837872,113.82759948871428,3,375.19
8375,180,4,2,422.0,11422.250169524765,2321.8401501053704,0,29.608519549805543,1.0236023673605985,84.61902081068351,3,339.1
8376,138,2,0,447.0,64055.29409368003,8974.71924212451,0,18.90086666759355,0.9273218307269044,104.50855875034884,3,506.11
8377,135,2,0,397.0,35452.31210079074,1476.5391805989914,0,16.321121252611754,1.2221137905298771,65.22406104361954,3,325.58
8378,139,4,1,410.0,64618.31469166181,7456.379658442412,0,31.409712951904968,1.7907025029834214,69.8956167558077,3,442.68
8379,144,4,2,445.0,14390.423383293117,2260.4024631554585,0,28.7201146162039,1.476831518694206,87.046072442907,3,370.93
8380,103,1,0,428.0,38124.650337966166,6736.365175842519,0,16.543147936568484,1.716634362900325,62.31034184043489,3,421.64
8381,124,2,2,401.0,25005.77380548838,6972.902622360096,0,28.36288445159147,1.8683896665550024,83.38540430103006,3,416.38
8382,168,3,2,397.0,60792.28284436384,8238.336733318334,0,10.150050332185566,1.4726438424283654,105.11796348369153,3,433.49
8383,129,0,3,406.0,24721.591670032307,4555.225740433936,0,15.30743819800637,1.240737602750595,99.28277136232724,3,378.36
8384,175,0,2,403.0,41279.3545845317,1196.1682140950245,0,31.83261935193427,1.826813620065322,81.10664198604566,3,292.48
8385,167,1,0,424.0,70976.73470275385,8299.444473720934,0,22.304519995785263,1.0755563571014304,60.53065875222404,3,458.34
8386,187,1,1,421.0,77788.2947774975,4996.612174406805,0,16.108866608467824,0.8297184279647117,76.18060522894984,3,388.66
8387,128,2,2,426.0,63929.41225829184,8623.808376378225,0,25.177491310607657,0.8608081137322323,106.57373785763536,3,468.16
8388,172,3,0,405.0,39390.75120075232,7983.864546948524,0,23.95651003060401,1.4986849033794667,80.43176977867837,3,448.36
8389,167,3,3,421.0,51765.08958800432,5484.761391093983,0,29.01808877505788,1.870804805267724,82.6498121862066,3,406.79
8390,150,4,2,382.0,55063.08076620548,9994.594680933636,0,12.176149598207886,1.4771323692398235,64.45189930782077,3,449.98
8391,123,1,1,427.0,75787.32167848671,5158.675693322284,0,34.58048891576785,1.2910328001395266,96.10143565818424,3,422.56
8392,113,0,2,449.0,80794.54944832678,7268.541580422634,0,11.748303367874447,1.4924823135533454,97.31402062242468,3,455.9
8393,168,0,0,398.0,74654.65437022518,7028.234379305641,0,23.61565823619421,1.605323745393938,85.85094341031858,3,428.26
8394,117,2,2,437.0,72510.53504005469,5662.600435302195,0,31.31419071005006,1.7101990808073428,105.63425290758153,3,427.02
8395,141,0,2,416.0,19312.22944331201,6268.152601038132,0,20.34433103994722,1.2167634215655514,112.61195538132304,3,447.74
8396,156,3,3,445.0,68785.92662423807,8187.4788560023,0,37.303555901321786,1.264272131873359,105.03232525330748,3,492.48
8397,182,3,2,433.0,72149.32959551718,6144.519410149583,1,32.65695569067005,0.828367685718838,92.65842049236694,3,438.04
8398,111,1,1,439.0,78149.40021498784,5051.334747559117,0,22.78144194572318,1.5795533135756552,116.14143266778132,3,440.69
8399,181,2,2,433.0,80740.22876651335,6958.742271612185,0,15.514791813185647,1.7320781783446555,82.93226015032582,3,427.77
8400,116,0,3,459.0,51246.78379289412,1319.5813183454802,0,11.303167257112449,1.4130863385986745,99.28346304706362,3,340.84
8401,129,1,0,440.0,60683.341453845394,1982.7448750394,0,34.04992982262122,1.2518603842241054,94.51440938698858,3,367.15
8402,187,4,2,420.0,9122.189912242862,2128.837420187059,0,15.82822737568678,1.199782131166109,110.49407156702074,3,349.55
8403,174,4,2,437.0,53795.15543468686,4831.90897193242,0,18.09022523136504,1.5740459656931454,89.97559611827026,3,406.95
8404,198,0,3,429.0,45120.37898652962,8845.977158659533,0,10.31135089151742,1.1968996463071355,93.2091806681956,3,485.15
8405,122,0,3,440.0,85014.63873982812,6789.651379901397,0,10.546806549026249,1.5188954737392215,87.22880601047608,3,432.64
8406,180,0,3,429.0,78209.99203810259,9753.566309173086,1,16.91255302504002,1.9123604102376144,68.4310808906221,3,525.49
8407,100,3,2,425.0,69516.70060165401,1359.4687244879738,0,36.18605458814921,1.1967394239037752,113.18559239706384,3,360.73
8408,178,0,1,443.0,13404.716273646069,7498.063403726693,0,33.424691453695274,0.8819707131936232,111.70946442491444,3,452.93
8409,131,4,3,441.0,40733.049500450994,3827.814016512239,0,33.09619345037328,1.8488132522821887,102.14751749830712,3,387.73
8410,108,0,0,463.0,67268.15879769465,1209.5689276992798,0,34.81104323044199,1.128261845445036,80.86746626993661,3,349.22
8411,114,2,2,434.0,10997.097287241637,8433.340209408821,0,15.59840706783931,1.9862799129509103,81.30558223837829,3,468.6
